reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
e7f879f6-5a12-4772-9219-62f1d81a6437,Kathryn Erskine,https://play-lh.googleusercontent.com/a/AAcHTtcp45p9fF_CcFgtXtDdHshtmF5hWruL8MLIn6OPRbWMy_w=mo,UNHAPPY:VERY creepy privacy policy repeatedly pops up & resets each time.all denied permissions switched back on! logs you out & forces repeated login. attempts to infiltrare & hijack your personal data & get concent to scan your device ID & location to share with COUNTLESS DODGY CORPORATIONS.use to be good. TOO MANY UPDATES.Not user-friendly.Should be able to pin shopping list to top so quick & easy to see esp if dyslexic as visually busy.forced adds & sections given priority over practical use,1,1,23.01.03,2023-05-22 18:40:51,,,23.01.03,most_relevant,com.asda.android
6a31575a-681d-494d-bf6f-afb8dab61f90,Kay Cossington,https://play-lh.googleusercontent.com/a/AAcHTtemmIHs1wePWQT2OHxKuQ0TVyYdczTVVFK8xCQemP1U=mo,"Please sort this app out, it is continuously crashing whilst I'm trying to book a delivery. I thought it might have been due to high demand, but it's been going on for months now, and at different days and times, please fix this issue.",1,0,23.01.03,2023-04-28 21:13:57,,,23.01.03,most_relevant,com.asda.android
100601e1-ea19-4018-93a6-5d3846f729ca,Nita Chauhan,https://play-lh.googleusercontent.com/a/AAcHTtcogCzD2odcQEYpNLFZDz-u1CXKBB7-3x6LAo0FCUR7=mo,"Over that last year/ish. This app is getting from bad to worse. When are sanitary products in the same category as carrots? 4 November Can't cancel orders, through the app now. Why can you just read the reviews on random days? Why on some days you can't see the product reviews and on other days you can? AND When shopping you can't sort the items from high price to low price etc? Asda is going to the pots!",1,6,23.01.03,2023-06-06 09:05:38,,,23.01.03,most_relevant,com.asda.android
a0a9bd0e-c736-45f5-942c-ea1a98ec53bd,InS x JumpzY,https://play-lh.googleusercontent.com/a-/AD_cMMSaBCWQI2kRNEOWS3Eh7aDT3tXJr-4_EPE-EYoQ-xz_fH4,"This app is so poorly optimised. I can't do anything, constant errors, slow, crashes, hard to checkout after booking slot. I give up and just use the website",1,0,23.01.03,2023-05-10 08:42:03,,,23.01.03,most_relevant,com.asda.android
7573d9d6-62b4-4c04-b79e-0f15df673ecf,Paul “DryNosedDog” Robson,https://play-lh.googleusercontent.com/a-/AD_cMMSiIDvSFZKP1iPrh_Ws1-BkfmWC8pE-j1D78uEkbzRXOJr7,"Rubbish. Has pointless sort options. They refuse to listen to customer feedback. Substitute suggestions are woeful. Order tracking isn't great. Same-day delivery is confusing. Searches bring forth a multitude of unrequested items. Pages take an age to load. Use your browser to create a link on your homepage instead of downloading this. Sadly, I still think they're one of (if not THE) the cheapest online supermarket's; otherwise they'd be binned in a heartbeat.",1,38,23.01.01,2023-02-26 01:28:53,,,23.01.01,most_relevant,com.asda.android
331adcce-ba2b-45b8-884a-157d522835f0,Vanessa Trentham,https://play-lh.googleusercontent.com/a-/AD_cMMQuIRO2n7WVNAGrEAjdQcTRMlUlwCYOxkDel_bZUxlQacE,I have had to uninstall the app to be able to pay for my shopping. When I try to log in on the web with the app installed it insists you use the app. Trying to pay for my shopping with a Nationwide card in the app it rejects my card. I suspect the app doesn't work with Nationwide's identity check stuff. I have to pay by using the Asda website.,1,0,23.01.03,2023-06-30 21:25:14,,,23.01.03,most_relevant,com.asda.android
d82abe99-ab1d-420e-95f5-a6323ec77269,Jack W,https://play-lh.googleusercontent.com/a-/AD_cMMReOoQZ-4ZdaxNReGgAqKB-kjriekFjqOJqX_pUGV_Ht9w,"At almost 80, and housebound, I rely on delivery services. Asda were never the best, but they seemed for a while to be the least bad. But I'm now sick to death of half deliveries, constant excuses - and, most of all, being fobbed off with short-dated stuff that ought to be half price. Just delivered of a week's worth of bake at home bread - with just a day to bake and eat it. I'm done with these profiteers. I'm desperate - I hope I'm never THAT desperate again. Byeee....",1,43,23.01.03,2023-07-09 00:11:12,,,23.01.03,most_relevant,com.asda.android
207c42d2-84df-4ea1-b185-c949f019a31b,Andrew Dunham,https://play-lh.googleusercontent.com/a/AAcHTtfT29OBvcetNN8SAPraciK4QIhhBvOh1-1vn8kgucHX=mo,"I haven't been able to use this app for sometime now. I have deleted it and reinstalled. All I get is sorry, there has been a problem loading this page message when I open it up. So I can't use it",1,1,23.01.03,2023-07-05 13:34:28,,,23.01.03,most_relevant,com.asda.android
816e12cd-9645-4c7a-a52b-6fc3424c7109,Trevor Williams,https://play-lh.googleusercontent.com/a/AAcHTtd9ExhdMhUvyQOuZGQNLOZwx_3SoCmicBTFLExaqFwt=mo,"I can't use ASDA rewards because it's rubbish every time I log in it rejects my information and kicks me out, I have to log in again and again, I'm finished, it's a complete waste of time.",1,0,23.01.03,2023-06-28 09:29:56,,,23.01.03,most_relevant,com.asda.android
b5cb66e6-fe60-4404-8dc1-7abe2341d75c,Nicky Mead,https://play-lh.googleusercontent.com/a/AAcHTtc9zdSz0UIH9KG56SeriEFgWz_BDUVcrd_24JL5iZoU=mo,Absolutely shocking app tried ordering 15 times since yesterday and everytime been kicked off! If I could give zero stars I would I'll happily change the rating when I'm able to complete my order!,1,0,23.01.03,2023-07-08 18:50:04,,,23.01.03,most_relevant,com.asda.android
1020b832-8530-489e-a406-3623c8887b08,Paul Murphy,https://play-lh.googleusercontent.com/a/AAcHTtd7EmNbRndfNmUtbzriI9DnbujmES9VdbxRz0k7ocwg=mo,Shockingly slow and keeps crashing. Could do the shopping in a quarter of the time in store.,1,0,23.01.03,2023-06-29 19:10:21,,,23.01.03,most_relevant,com.asda.android
c3b9bba2-6860-4a03-923b-e42ecaffb809,Jackson Greaves,https://play-lh.googleusercontent.com/a-/AD_cMMR9UO_w6ZS42VzYI1d9YfjMKKQOYBqu8mzZv3LPQieCK78g,Awful. All important items in my order out of stock. Pointless delivery as still now need to go to the shops to actually make a full meal. Know your stock levels and do better.,1,1,23.01.03,2023-06-20 09:51:41,,,23.01.03,most_relevant,com.asda.android
8bfed2a3-d50a-4b3f-90e8-9420f3e3fded,Kayleigh Craven,https://play-lh.googleusercontent.com/a/AAcHTte1xSq0fg8ZRT5Iam2bKXdI-S0IMjSErEc7IQIGzQWU=mo,this app is terrible. constant crashes and a significant drain on my battery. it takes me nearly an hour to do a simple shop on this app due to ot crashing constantly. please fix it 🙈,1,1,23.01.03,2023-06-16 15:47:42,,,23.01.03,most_relevant,com.asda.android
11cf46bc-314a-4d12-af5f-f55069404919,Ch Ri,https://play-lh.googleusercontent.com/a/AAcHTtcV5FNElvrbOmDoSrOSvBa-3ioI4sW7wKTrn8ap1NsR=mo,"Still incredibly glitchy and slow, still freezes all the time, when is someone going to fix this or get new developers? Practically unusable.",1,2,23.01.03,2023-05-17 16:09:55,,,23.01.03,most_relevant,com.asda.android
e5f0a92e-6b08-4bae-8bc2-1491481b80ed,Andria M.,https://play-lh.googleusercontent.com/a-/AD_cMMQTsqk2VpKqWvOCC2y9K_nknXymO1erIWzwIYHTx0NUktA,"Charged for unavailable items. Tried Click and Collect, however 3 items were missing. And there was no way I could reach out for a refund despite they said ""you have not been charged"".",1,0,23.01.03,2023-05-30 19:16:19,,,23.01.03,most_relevant,com.asda.android
8125e931-1033-4b14-9954-ad52544f4457,Fiona Goddard,https://play-lh.googleusercontent.com/a/AAcHTteeOzO_-YGVqkJS8a2MYAB_0ApiUqI3PaxUr3ky9cgW=mo,Really poor experience. Logs me out all the time. Can't see reviews... if I click on them it just asks me to leave a review instead of showing them. Constantly freezing also,1,0,23.01.03,2023-04-26 20:17:38,,,23.01.03,most_relevant,com.asda.android
2998dd4e-c219-4c9f-8084-1696ef4c156c,Robert Heyworth,https://play-lh.googleusercontent.com/a-/AD_cMMRDdmX49QQ8Dlq23QSEWAVAf-f0JccyVSMxFONYrnmn0g,All I get is the error...Sorry there has been an issue loading this page. Have attempted to reinstall and with and without WiFi but still no luck,1,0,23.01.03,2023-06-11 12:27:25,,,23.01.03,most_relevant,com.asda.android
7cebb8e6-3d20-4fcb-aed2-757eb256f3ae,anony moose (linesofreason),https://play-lh.googleusercontent.com/a/AAcHTtcvebIQ-RxUgR0kLqj5MzdtFLbuhxPqbHSheSJLPW-LOQ=mo,Less contenient than using the website. The fact that it requires a login every time and won't remember login details is useless.,1,0,23.01.03,2023-05-10 17:52:42,,,23.01.03,most_relevant,com.asda.android
ef30acfd-deea-464d-99c9-32d47ccbf3d4,Alan Smith,https://play-lh.googleusercontent.com/a/AAcHTteJPNwxFnBK7A8rI5aNVk7dGdNXndEsupP-RgSxbo6t=mo,"Now, I have to approve payment to Asda through my online banking app. I do this then on returning to the Asda app, I find myself unable to confirm the order.",1,1,23.01.03,2023-05-11 14:34:03,,,23.01.03,most_relevant,com.asda.android
a95de85c-e670-4054-b019-8b1023fce0f6,Jan Hulk,https://play-lh.googleusercontent.com/a/AAcHTtfhDp6o2oLR7GL_U4drX7swFHVZYS9-3iciNzfsnH06=mo,"Waited over 4 hours last night for a delivery which did not appear. No calls or messages just left hanging! Had to reorder manually as system still states its out for delivery. Very poor customer service, this is the 2nd time in a matter of months this has happened! unreliable recently!",1,0,23.01.01,2023-02-24 08:17:13,,,23.01.01,most_relevant,com.asda.android
a7e6b4c9-3070-4d82-9065-8d7f386d0c04,biplab dutta,https://play-lh.googleusercontent.com/a/AAcHTtcMMr97VPNHwyiLzzyAdp_y0I0au_zDin1KYOTr2_pa=mo,Horrible service. My first order was not delivered. Before few minutes of the delivery the app updated that the driver was few blocks away and then after an hour the app showed there was a problem with the order and contact Asda if needed. Next day I called Asda and got to know about order cancellation! The annoying thing here is the customer service does not provide any reason for cancellation and they informed that delivery can't be rescheduled! My LAST try with ASDA's sloppy service.,1,0,23.01.01,2023-02-25 10:01:11,,,23.01.01,most_relevant,com.asda.android
f4d5af61-bbc3-4ae8-8e24-c753e1018740,Elisha Pitarella,https://play-lh.googleusercontent.com/a/AAcHTtemMgsIfFSi9300iYWYe1_UHVQU_KcdpB3vy9o6glLm=mo,"App is very slow and constantly freezes. It doesn't allow you to sort items by price/any other category even when you select it, unless you specifically type an item into he search bar. Deleting the app and updating it makes no difference. The app is not very good.",1,0,23.01.01,2023-03-19 09:13:17,,,23.01.01,most_relevant,com.asda.android
27856fd9-a4a8-4631-9a32-a6e699d6422a,Dean Parkin,https://play-lh.googleusercontent.com/a/AAcHTtfxuQeYU0NiB9SYOTIwLxE9q-AxFVW6aJ0yn30VX36F=mo,"App is slow and frustrating! Once you finally get to the Isle you want, it doesn't allow you to sort low to high. When searching it brings up completely irrelevant items. Not only that, it constantly brings up items that Asda are trying to flog. This app used to be good now Asda are just trying to fleece everyone. I changed to Aldi due to Asdas poor fresh food section and the prices (per item) are much cheaper. Essential range is yellow so everyone knows you're a povvo!! Shame on you Asda.",1,0,23.01.01,2023-03-25 09:36:07,,,23.01.01,most_relevant,com.asda.android
c2fa04e8-b59d-4079-a475-f4fde8d9b189,david solomon,https://play-lh.googleusercontent.com/a/AAcHTtcxSkSOd-i5cUDnasOixHwxBuJazL-8ItEPCkuDdBJy=mo,Absolutely outrageous. The first time I ordered from them everything was delivered on time. On my second order there were no updates on the app and I never received my order. Had two call Asda twice they accepted the order was never delivered but I am still waiting for a refund. Shame on you Asda. Never making the mistake of using this App !,1,0,23.01.02,2023-04-03 22:13:31,,,23.01.02,most_relevant,com.asda.android
60a2181c-a532-4ecf-a00c-06a586cf3ec0,Andreia Cosmina Butnariu,https://play-lh.googleusercontent.com/a-/AD_cMMRKSie1j1nOxLhefJLz1aJU5SEgmozRnG0kjIBEBGlXGA,"Uber driver canceled my order again as he could not understand the directions to my house , asda did nothing to help with this. Absolutely rubbish customer service.",1,0,23.01.03,2023-05-17 08:54:17,,,23.01.03,most_relevant,com.asda.android
7a6d6951-6524-4f11-88ec-e2ad90c03ff5,Lynsay Timperley,https://play-lh.googleusercontent.com/a/AAcHTtcKvV1GyJjQT89TbsxHo8nwph58zMS8Qp4Y50v-Qeqj=mo,last few weeks the app has been shocking.it took me 2 hours to do my shopping as it kept freezing then closing down..I updated the app today and its just as bad!,1,0,23.01.03,2023-04-21 18:50:33,,,23.01.03,most_relevant,com.asda.android
120e6b3b-e444-47d5-b5b5-df21886d2d61,Josh Winiberg,https://play-lh.googleusercontent.com/a-/AD_cMMQ9ozAiqQwWFVKvT1FlFRxb2vFoD73imTsNBaDbpSv_F_s,"Wouldn't refund rotten food. Food was unopened and in fridge the whole time, went rotten within the best before date, full of mould. Requested refunded, which was reviewed and denied. Not acceptable.",1,0,23.01.03,2023-05-15 16:53:16,,,23.01.03,most_relevant,com.asda.android
90ad42af-af53-4262-80bf-3da22fa12c17,Helen McMullen,https://play-lh.googleusercontent.com/a-/AD_cMMSkltfkuKXd3LHDN2QAPY-oODr9y69SlQDKl6AdApgh1sQ,"This app: •crashes after adding one or two items •sets up reminders at the current time, not at the time of delivery •adds sponsored products at the top of the list after a delay so (for example) instead of clicking on butter, you get a premium brand peanut butter. It usually crashes as you're undoing the action",1,0,23.01.01,2023-03-21 09:53:30,,,23.01.01,most_relevant,com.asda.android
10c9f1b8-8de0-4523-9509-41ed9f41526e,Johnny Wizzbeck,https://play-lh.googleusercontent.com/a-/AD_cMMRxPD_FaepNziW8l_g6oP28_1B6gL5iHzM4VTFqSB0W1w,For two or three months I've been stuck on 'sorry there's been an issue loading the page' on every page/search,1,2,23.01.03,2023-06-14 17:17:07,,,23.01.03,most_relevant,com.asda.android
0aeb125d-1eab-4aa1-a6a6-dbe1f6b90776,Simon Martin Reynolds (Sas),https://play-lh.googleusercontent.com/a-/AD_cMMRsIU-irC6RoX_p8YRQo7OmKfkWauvD9-daPAMAI9XipxmY,Absolute bilge of an app in EVERY way. Worst app & search engine in 30 years (apart from even worse DIRE Amazon). Abysmal rubbish!,1,0,23.01.03,2023-05-30 22:18:35,,,23.01.03,most_relevant,com.asda.android
116c8868-d8dc-40c7-abba-f370307f2896,Elena Nebunu,https://play-lh.googleusercontent.com/a-/AD_cMMRThPaw82IxeR015nmjJnKPOAXfTjQxrI2EcXGsGi8ZFA,"This app is rubbish, I've tried so many times to use a voucher code I've been offered for Easter, but every time, I would receive the same message: Failed to apply voucher. I even called customer service, and they said that it's a technical problem and they can not help me right away, so I have to wait for someone to get in touch with me from a different department. Guess what...,? Nobody contacted me. What a scam. Didn't expect this level of service from Asda.",1,0,23.01.01,2023-03-26 12:28:31,,,23.01.01,most_relevant,com.asda.android
fe5d8516-2efd-45e2-932e-a128153a1dbe,Google Customer,https://play-lh.googleusercontent.com/a-/AD_cMMS9vv_0nZnoC1dSnisRC6HPB8qjQt5IygNiMqjtNv-_xK0,Absolutely rubbish app & customer service! Can NOT check out due to multiple problems with the app & online website. Every card I tried to use is declined. Phone customer service is useless. What a joke of a company.... Most definitely will delete my account and do my shopping somewhere else. By the way I use to spend over 300£/month at Asda. Nope... Not anymore.... Enough is enough. Zero stars!,1,0,23.01.01,2023-02-25 13:25:38,,,23.01.01,most_relevant,com.asda.android
4f9114e6-d7bd-4569-8051-25c502186367,ASAP Enterprises,https://play-lh.googleusercontent.com/a-/AD_cMMQV9TRwHJJG1xmcvhhsIlofFuE8lN7DSKPAKDpqV8zRwA,"Product's have become terrible since Walmart sold out. Far too many items unavailable in favourites list and to make it worse, deliveries arrive with too many product's not available after confirmed in basket at check out. Time to go to Tesco!",1,1,23.01.01,2023-03-02 14:22:53,,,23.01.01,most_relevant,com.asda.android
ebe327ec-1ccf-44d4-8fdc-1f3d3f7650e7,Lauren Thursby,https://play-lh.googleusercontent.com/a/AAcHTtfEA0cjJjoYJbDlzkhNWYQCGBgOgJDFrZxsGbtZ-p2l=mo,"App is fine delivery drivers not. Need to put a tracker on the drivers so we can see where they are on the road. Mine was 3 hrs late then cancelled so I ordered the next day again 3 hrs late called them up they can't get through to my local store and they can't do anything else which is fair enough, it's my local drivers and store issue.",1,0,23.01.01,2023-03-17 10:13:59,,,23.01.01,most_relevant,com.asda.android
ef16d3c1-28ac-4782-9861-291747e7d5ab,Phil Renwick,https://play-lh.googleusercontent.com/a/AAcHTtfOxbqC62YG93bB7ewtGK67ILfgm9U6jdnfMYg6FqI7uzY=mo,Latest update has new issues. Cramming 4 products onto each line of the search results now means that you can't read the description for any of them! Do you actually get any app users to beta test your updates?,1,90,23.01.03,2023-05-05 16:04:21,,,23.01.03,most_relevant,com.asda.android
4cc8b55b-1fd8-4cae-a48d-03201fa6cd8c,Nipun Nagrath,https://play-lh.googleusercontent.com/a-/AD_cMMRul228HGTMWvmLFgpqsvFYVX5blhx75OW2cCpDXNS3cxTy,"The grocery delivery is fine, but the app keeps crashing on my phone running android 12, Samsung galaxy s22 ultra. Edit: still the same frequent crashes after 2 months. The iOS app is so much better.",1,0,23.01.02,2023-04-10 14:15:21,,,23.01.02,most_relevant,com.asda.android
a24b1446-d395-4012-b0be-c7a925f6734b,Fionarose,https://play-lh.googleusercontent.com/a-/AD_cMMQF2DkNsrj3AS3BiOtzb6P3eHR0e0kzchRkoFtiiiqep7I,Yous want to get it together the app is atrocious constantly loading miss putting things into basket so have to go over shop several times No wonder a end up missing my delivery slots with the amount of problems with app What a proper joke I want to order my shop but you are on the app more than the time you actually want to spend on it which can become frustrating after time that you end up shopping with another retailer because the site doesn't function properly or in a timely fashion.,1,0,23.01.01,2023-03-07 17:31:42,,,23.01.01,most_relevant,com.asda.android
d2ea3dc6-449a-4d57-96a6-83857ccb9591,mark sharp,https://play-lh.googleusercontent.com/a/AAcHTtd86WvpimYgZrCZKjoNeiDPMjYXJ5U609W_y69QboBv=mo,"multiple times required to approve orders via bank, app stalls and does not update very temperamental...have used Tesco's in desperation multiple times",1,0,23.02,2023-07-11 20:16:05,,,23.02,most_relevant,com.asda.android
8bcb7bf7-7eda-432b-9daa-5ab9aa8ac6cf,John Parsons,https://play-lh.googleusercontent.com/a/AAcHTtcmbZ0cJ8Iw7YirH5EhktFDTNvkf8czwtXUgIR9_dVU=mo,The dreadful app is slow unresponsive and full of advertising,1,0,23.02,2023-07-11 12:16:25,,,23.02,most_relevant,com.asda.android
b544f28a-4bcc-479b-917e-3585b8da0f83,Claire Jennings,https://play-lh.googleusercontent.com/a/AAcHTtezaUPl5Zm6RtbxUYjcIUOIpLEo8htWGm8Vz6kBezSi=mo,keep receiving texts saying shopping will be late and giving another time slot but then delivering early when no one is there!,1,1,23.01.03,2023-06-19 12:59:26,,,23.01.03,most_relevant,com.asda.android
2152b242-4d10-4b3e-b399-c73174f4d815,Les Steel,https://play-lh.googleusercontent.com/a-/AD_cMMRmF9SEkoepgxlHn4gwt-R1ibcbaBYA7eheXOsMs6HtV2c,Filters and sorting in the app haven't worked in years. Fix it.,1,5,23.01.03,2023-06-27 08:11:37,,,23.01.03,most_relevant,com.asda.android
8e0e5162-325d-4517-ac45-0464ef719fe3,DAHNY,https://play-lh.googleusercontent.com/a-/AD_cMMR2AJFZd8nRPdmoOqGCxBbrI8o6uwu2TK8aH9qhHaGjiw,They have taken my money and not delivered my order twice now it is an absolute joke takes two weeks for a refund. Only get this app if you want them to steal your money for two weeks.,1,0,23.01.03,2023-06-04 12:58:56,,,23.01.03,most_relevant,com.asda.android
68f187a8-f434-421d-8a95-316000a3e07d,Tonia Clapson,https://play-lh.googleusercontent.com/a-/AD_cMMTK-X1JbuQoRCWXU0t7oxNdCSjXI-oogiVehlzZu9cxbC0,"Stuff missing off order yet I know for a fact I ordered them, making me think I've lost my mind! 😡 I know for a fact I added them, it's crazy 🤯 Been good for a while, but now wont put items in low-high order when clicked on! 😡 Won't sort brands either Is this app having a laugh! Seriously sort this app out!",1,3,23.01.01,2023-02-25 08:44:13,,,23.01.01,most_relevant,com.asda.android
567f9aad-e4af-4d57-a5f0-c7134723d218,Lion King,https://play-lh.googleusercontent.com/a/AAcHTtcssrvNJN4KTXj-Bgmk80i5dJBangjkW5DVkMUWd_vr=mo,"Terrible app, sort function not working,prices fluctuate,out of stock items,terrible substitutes,slow scroll loading, i would give it 0 stars if i could. App develepers dont listen to feedback worst of all so none of these issues get fixed. Is there a way to report this as it seems like a scam is happening or something",1,0,23.01.01,2023-03-08 23:58:11,,,23.01.01,most_relevant,com.asda.android
